,Unnamed: 0,공공민간구분,날씨,온도,시설물 분류,작업프로세스,사망자,20이상 30미만 사망자,30이상 40미만 사망자,40이상 50미만 사망자,50이상 60미만 사망자,60이상 사망자,부상자,20이상 30미만 부상자,30이상 40미만 부상자,40이상 50미만 부상자,50이상 60미만 부상자,60이상 부상자,공정율,설계안정성검토,Month,Time,사고종류,공종,공사규모_0-5,공사규모_5-10,공사규모_10-30,공사규모_30-50,공사규모_50-100,공사규모_100-500,공사규모_500-1000,공사규모_1000-,공사기간
5900,5900,민간,맑음,15.0,기타 건축,인양작업,0,0,0,0,0,0,1,0,0,0,0,1,90% 이상,비대상,10.0,11.0,떨어짐,수장공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5901,5901,민간,맑음,21.0,공장,설비작업,0,0,0,0,0,0,1,0,0,0,1,0,90% 이상,비대상,10.0,13.0,기타,설비공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,304.0
5902,5902,민간,맑음,15.0,공동주택,마감작업,0,0,0,0,0,0,1,0,0,0,0,1,90% 이상,비대상,10.0,13.0,끼임,내외벽공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,714.0
5903,5903,민간,맑음,20.0,공동주택,해체작업,0,0,0,0,0,0,1,0,0,0,1,0,70~79%,비대상,10.0,14.0,부딪힘,가설공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
5904,5904,민간,맑음,21.0,기타 건축,굴착작업,1,0,0,1,0,0,0,0,0,0,0,0,60~69%,비대상,10.0,15.0,기타,관공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
5905,5905,민간,맑음,16.0,공동주택,해체작업,0,0,0,0,0,0,1,0,0,0,0,1,40~49%,비대상,10.0,15.0,끼임,해체 및 재활용공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1154.0
5906,5906,공공,맑음,15.0,기타 건축,절취작업,0,0,0,0,0,0,1,0,0,1,0,0,90% 이상,대상,10.0,15.0,"절단, 베임",금속공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
5907,5907,공공,맑음,24.0,토목,도장작업,0,0,0,0,0,0,1,0,0,0,0,1,30~39%,대상,10.0,15.0,물체에 맞음,관공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,544.0
5908,5908,공공,맑음,21.0,공동주택,이동,0,0,0,0,0,0,1,0,0,0,0,1,30~39%,대상,10.0,16.0,넘어짐,도장공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,329.0
5909,5909,민간,맑음,15.0,공동주택,해체작업,0,0,0,0,0,0,1,1,0,0,0,0,40~49%,비대상,10.0,16.0,끼임,가설공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,472.0
5910,5910,공공,맑음,20.0,기타 건축,해체작업,0,0,0,0,0,0,1,0,0,0,0,1,20~29%,비대상,10.0,16.0,넘어짐,콘크리트공사,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,86.0
5911,5911,공공,맑음,17.0,산업환경설비,설치작업,0,0,0,0,0,0,1,0,0,0,1,0,60~69%,대상,10.0,16.0,"절단, 베임",관공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.0
5912,5912,공공,흐림,15.0,토목,운반작업,0,0,0,0,0,0,1,0,0,1,0,0,90% 이상,대상,10.0,9.0,끼임,관공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0
5913,5913,공공,맑음,14.0,기타 건축,설치작업,0,0,0,0,0,0,1,0,0,0,1,0,70~79%,대상,10.0,9.0,끼임,목공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
5914,5914,공공,맑음,17.0,공동주택,마감작업,0,0,0,0,0,0,1,0,0,1,0,0,40~49%,대상,10.0,9.0,넘어짐,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,880.0
5915,5915,민간,맑음,23.0,공동주택,설치작업,0,0,0,0,0,0,1,0,0,1,0,0,80~89%,비대상,10.0,11.0,넘어짐,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,699.0
5916,5916,공공,맑음,21.0,토목,운반작업,0,0,0,0,0,0,1,0,0,1,0,0,80~89%,비대상,10.0,11.0,물체에 맞음,토공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
5917,5917,민간,맑음,21.0,기타 건축,해체작업,1,0,0,0,0,1,1,0,0,0,0,1,20~29%,비대상,10.0,13.0,깔림,해체 및 재활용공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
5918,5918,민간,맑음,15.0,공동주택,기타,0,0,0,0,0,0,1,0,0,0,1,0,80~89%,비대상,10.0,14.0,넘어짐,수장공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.0
5919,5919,공공,맑음,17.0,기타 건축,조립작업,0,0,0,0,0,0,1,0,0,0,0,1,50~59%,대상,10.0,14.0,끼임,철골공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,169.0
5920,5920,공공,맑음,22.0,토목,측량작업,0,0,0,0,0,0,1,1,0,0,0,0,10~19%,대상,10.0,14.0,교통사고,토공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,366.0
5921,5921,공공,맑음,20.0,토목,매설작업,0,0,0,0,0,0,1,0,0,0,1,0,70~79%,비대상,10.0,15.0,깔림,토공사,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,154.0
5922,5922,민간,맑음,23.0,공동주택,해체작업,0,0,0,0,0,0,1,0,0,0,1,0,30~39%,비대상,10.0,15.0,부딪힘,토공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,685.0
5923,5923,공공,맑음,18.0,공동주택,형틀 및 목공,0,0,0,0,0,0,1,0,0,1,0,0,10~19%,비대상,10.0,15.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,526.0
5924,5924,공공,맑음,27.0,기타 건축,형틀 및 목공,0,0,0,0,0,0,1,0,0,0,0,1,40~49%,대상,10.0,15.0,떨어짐,지정 및 기초공사,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,175.0
5925,5925,공공,맑음,20.0,토목,기타,1,0,0,0,0,1,0,0,0,0,0,0,50~59%,대상,10.0,15.0,떨어짐,관공사,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0
5926,5926,민간,맑음,10.0,기타 건축,해체작업,0,0,0,0,0,0,1,0,0,1,0,0,90% 이상,비대상,10.0,15.0,물체에 맞음,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,862.0
5927,5927,공공,맑음,17.0,토목,운반작업,0,0,0,0,0,0,1,0,0,0,0,1,70~79%,대상,10.0,16.0,기타,토공사,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,280.0
5928,5928,민간,맑음,23.0,공장,타설작업,0,0,0,0,0,0,1,0,0,0,0,1,30~39%,비대상,10.0,17.0,물체에 맞음,콘크리트공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,152.0
5929,5929,민간,맑음,15.2,공동주택,형틀 및 목공,0,0,0,0,0,0,1,1,0,0,0,0,40~49%,비대상,10.0,17.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,461.0
5930,5930,공공,맑음,10.0,토목,정리작업,0,0,0,0,0,0,1,0,0,0,1,0,40~49%,대상,10.0,7.0,물체에 맞음,관공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0
5931,5931,민간,흐림,16.0,토목,이동,0,0,0,0,0,0,1,0,1,0,0,0,10% 미만,비대상,10.0,8.0,넘어짐,토공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,351.0
5932,5932,공공,맑음,15.0,기타 건축,이동,0,0,0,0,0,0,1,0,0,0,1,0,10% 미만,비대상,10.0,8.0,떨어짐,금속공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
5933,5933,공공,흐림,29.0,공동주택,절단작업,0,0,0,0,0,0,1,0,0,0,1,0,90% 이상,대상,10.0,9.0,"절단, 베임",내외벽공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,263.0
5934,5934,민간,맑음,14.0,기타 건축,해체작업,0,0,0,0,0,0,1,0,1,0,0,0,20~29%,비대상,10.0,10.0,물체에 맞음,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,517.0
5935,5935,민간,맑음,9.0,공동주택,설비작업,0,0,0,0,0,0,1,0,0,1,0,0,20~29%,비대상,10.0,11.0,끼임,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1066.0
5936,5936,공공,맑음,18.0,기타 건축,쌓기작업,1,0,0,0,0,1,0,0,0,0,0,0,40~49%,대상,10.0,11.0,떨어짐,조적공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,425.0
5937,5937,공공,흐림,10.0,기타 건축,절단작업,0,0,0,0,0,0,1,0,0,0,1,0,20~29%,대상,10.0,11.0,"절단, 베임",목공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,264.0
5938,5938,공공,맑음,21.0,토목,설치작업,0,0,0,0,0,0,1,0,0,0,1,0,50~59%,대상,10.0,15.0,물체에 맞음,토목공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-351.0
5939,5939,공공,맑음,26.0,공동주택,이동,0,0,0,0,0,0,1,0,0,0,1,0,10% 미만,대상,10.0,15.0,떨어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,548.0
5940,5940,민간,맑음,18.0,산업환경설비,설치작업,0,0,0,0,0,0,1,0,0,1,0,0,20~29%,비대상,10.0,15.0,끼임,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,518.0
5941,5941,민간,맑음,23.0,공동주택,설치작업,0,0,0,0,0,0,1,0,0,1,0,0,10% 미만,비대상,10.0,16.0,떨어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,964.0
5942,5942,민간,맑음,20.0,공동주택,설치작업,0,0,0,0,0,0,1,0,0,1,0,0,50~59%,비대상,10.0,16.0,기타,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,638.0
5943,5943,공공,맑음,16.0,토목,쌓기작업,0,0,0,0,0,0,1,0,0,1,0,0,30~39%,비대상,10.0,7.0,물체에 맞음,토목공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
5944,5944,공공,맑음,13.0,공동주택,정리작업,0,0,0,0,0,0,1,0,0,0,0,1,50~59%,대상,10.0,9.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,242.0
5945,5945,공공,맑음,13.0,토목,운반작업,0,0,0,0,0,0,1,0,0,1,0,0,10~19%,비대상,10.0,9.0,전도,토공사,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0
5946,5946,민간,맑음,13.5,공동주택,해체작업,0,0,0,0,0,0,1,0,0,0,1,0,70~79%,비대상,10.0,9.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,730.0
5947,5947,민간,흐림,13.0,기타 건축,보수 및 교체작업,0,0,0,0,0,0,1,0,0,0,1,0,80~89%,비대상,10.0,10.0,떨어짐,금속공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,609.0
5948,5948,민간,맑음,13.0,공장,설치작업,0,0,0,0,0,0,1,0,0,1,0,0,70~79%,비대상,10.0,11.0,부딪힘,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,615.0
5949,5949,민간,맑음,11.0,공동주택,설치작업,0,0,0,0,0,0,1,0,0,0,0,1,90% 이상,비대상,10.0,12.0,질병,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,609.0
5950,5950,공공,맑음,12.0,공동주택,청소작업,0,0,0,0,0,0,1,1,0,0,0,0,90% 이상,대상,10.0,13.0,화상,가설공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
5951,5951,공공,맑음,21.0,공동주택,설치작업,0,0,0,0,0,0,1,0,0,1,0,0,10~19%,대상,10.0,13.0,넘어짐,가설공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,765.0
5952,5952,공공,맑음,18.0,공동주택,이동,0,0,0,0,0,0,1,0,0,0,0,1,40~49%,대상,10.0,14.0,넘어짐,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,880.0
5953,5953,민간,맑음,15.0,기타 건축,조립작업,0,0,0,0,0,0,1,0,0,1,0,0,20~29%,비대상,10.0,14.0,떨어짐,가설공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5954,5954,민간,흐림,21.0,공동주택,절단작업,0,0,0,0,0,0,1,0,0,1,0,0,70~79%,비대상,10.0,14.0,감전,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,730.0
5955,5955,공공,맑음,17.0,토목,천공작업,0,0,0,0,0,0,1,0,0,0,0,1,40~49%,대상,10.0,14.0,물체에 맞음,관공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,328.0
5956,5956,민간,맑음,13.0,공동주택,쌓기작업,0,0,0,0,0,0,1,0,0,0,0,1,70~79%,비대상,10.0,15.0,넘어짐,조적공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,549.0
5957,5957,민간,맑음,20.0,기타 건축,청소작업,0,0,0,0,0,0,1,0,0,0,1,0,90% 이상,비대상,10.0,16.0,"절단, 베임",내외벽공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,243.0
5958,5958,민간,맑음,18.0,공동주택,설치작업,0,0,0,0,0,0,1,0,0,0,1,0,30~39%,비대상,10.0,16.0,"절단, 베임",콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,801.0
5959,5959,공공,맑음,16.0,기타 건축,타설작업,0,0,0,0,0,0,7,0,1,1,4,1,40~49%,대상,10.0,16.0,떨어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,300.0
5960,5960,민간,흐림,18.0,공동주택,상차 및 하역작업,0,0,0,0,0,0,1,0,0,0,0,1,10~19%,비대상,10.0,16.0,부딪힘,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,760.0
5961,5961,민간,맑음,20.0,공동주택,이동,0,0,0,0,0,0,1,0,0,1,0,0,20~29%,비대상,10.0,17.0,넘어짐,가설공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1052.0
5962,5962,민간,맑음,18.0,기타 건축,조립작업,0,0,0,0,0,0,1,0,1,0,0,0,70~79%,비대상,10.0,8.0,끼임,콘크리트공사,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,274.0
5963,5963,민간,맑음,8.0,공동주택,운반작업,0,0,0,0,0,0,1,0,0,0,1,0,10% 미만,비대상,10.0,9.0,부딪힘,토공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,333.0
5964,5964,민간,맑음,13.0,공동주택,상차 및 하역작업,0,0,0,0,0,0,1,0,0,0,0,1,20~29%,비대상,10.0,11.0,넘어짐,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5965,5965,공공,맑음,20.0,토목,천공작업,0,0,0,0,0,0,1,0,0,0,0,1,60~69%,비대상,10.0,11.0,"절단, 베임",콘크리트공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
5966,5966,민간,맑음,17.0,공동주택,이동,0,0,0,0,0,0,1,0,1,0,0,0,30~39%,비대상,10.0,12.0,넘어짐,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,981.0
5967,5967,공공,맑음,13.0,조경,벌목작업,0,0,0,0,0,0,1,0,0,1,0,0,90% 이상,대상,10.0,14.0,"절단, 베임",타일 및 테라코타공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
5968,5968,민간,맑음,9.0,기타 건축,마감작업,0,0,0,0,0,0,1,0,0,1,0,0,80~89%,비대상,10.0,14.0,"절단, 베임",목공사,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,180.0
5969,5969,공공,맑음,12.0,토목,마감작업,0,0,0,0,0,0,1,0,0,0,0,1,90% 이상,대상,10.0,15.0,넘어짐,토공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5970,5970,공공,흐림,20.0,토목,운반작업,0,0,0,0,0,0,1,0,0,0,0,1,70~79%,대상,10.0,16.0,기타,관공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2099.0
5971,5971,민간,맑음,21.0,기타 건축,정리작업,0,0,0,0,0,0,1,0,0,1,0,0,90% 이상,비대상,10.0,16.0,끼임,수장공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
5972,5972,민간,맑음,13.0,공동주택,기타,0,0,0,0,0,0,1,0,0,0,1,0,50~59%,비대상,10.0,16.0,넘어짐,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,392.0
5973,5973,민간,맑음,17.0,공장,이동,0,0,0,0,0,0,1,0,0,1,0,0,80~89%,비대상,10.0,16.0,넘어짐,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,610.0
5974,5974,민간,맑음,12.0,공장,준비작업,0,0,0,0,0,0,1,0,0,0,1,0,50~59%,비대상,10.0,8.0,기타,미장공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,273.0
5975,5975,공공,맑음,6.0,토목,준비작업,0,0,0,0,0,0,1,0,0,0,0,1,10% 미만,대상,10.0,8.0,떨어짐,관공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0
5976,5976,공공,맑음,18.0,토목,준비작업,0,0,0,0,0,0,1,0,0,0,0,1,10~19%,대상,10.0,8.0,끼임,가설공사,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
5977,5977,공공,맑음,12.0,토목,해체작업,0,0,0,0,0,0,1,0,0,1,0,0,90% 이상,대상,10.0,9.0,부딪힘,해체 및 재활용공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0
5978,5978,민간,맑음,19.0,공장,조립작업,0,0,0,0,0,0,1,0,0,1,0,0,70~79%,비대상,10.0,9.0,떨어짐,철골공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
5979,5979,민간,맑음,6.0,기타 건축,마감작업,0,0,0,0,0,0,1,0,0,1,0,0,90% 이상,비대상,10.0,9.0,"절단, 베임",기타공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,152.0
5980,5980,공공,맑음,10.0,토목,부설 및 다짐작업,0,0,0,0,0,0,1,0,1,0,0,0,50~59%,비대상,10.0,9.0,끼임,관공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1581.0
5981,5981,공공,맑음,11.0,공장,이동,0,0,0,0,0,0,1,0,1,0,0,0,80~89%,대상,10.0,9.0,기타,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,138.0
5982,5982,공공,맑음,9.0,토목,매설작업,0,0,0,0,0,0,3,0,0,2,1,0,50~59%,대상,10.0,10.0,기타,관공사,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5983,5983,민간,맑음,15.0,기타 건축,타설작업,0,0,0,0,0,0,1,0,0,0,0,1,80~89%,비대상,10.0,10.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,670.0
5984,5984,공공,맑음,15.0,기타 건축,거치작업,0,0,0,0,0,0,1,0,0,0,1,0,40~49%,비대상,10.0,10.0,넘어짐,수장공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5985,5985,공공,맑음,16.0,토목,측량작업,0,0,0,0,0,0,1,0,1,0,0,0,60~69%,비대상,10.0,11.0,떨어짐,토공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.0
5986,5986,민간,맑음,17.0,기타 건축,해체작업,0,0,0,0,0,0,1,0,0,1,0,0,20~29%,비대상,10.0,11.0,떨어짐,해체 및 재활용공사,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0
5987,5987,민간,맑음,20.0,기타 건축,쌓기작업,0,0,0,0,0,0,1,0,0,0,1,0,90% 이상,비대상,10.0,14.0,부딪힘,내외벽공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0
5988,5988,민간,맑음,21.0,공장,조립작업,0,0,0,0,0,0,1,0,0,0,1,0,50~59%,비대상,10.0,15.0,기타,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,396.0
5989,5989,공공,흐림,17.0,기타 건축,청소작업,0,0,0,0,0,0,1,0,0,1,0,0,50~59%,대상,10.0,15.0,떨어짐,내외벽공사,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5990,5990,민간,맑음,12.0,공동주택,형틀 및 목공,0,0,0,0,0,0,1,0,0,1,0,0,20~29%,비대상,10.0,16.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,845.0
5991,5991,민간,맑음,14.0,기타 건축,정리작업,1,0,0,0,1,0,0,0,0,0,0,0,10% 미만,비대상,10.0,18.0,떨어짐,해체 및 재활용공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
5992,5992,공공,맑음,14.0,토목,기타,1,0,0,1,0,0,0,0,0,0,0,0,70~79%,대상,10.0,19.0,끼임,설비공사,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0
5993,5993,민간,맑음,18.0,공동주택,이동,0,0,0,0,0,0,1,0,0,0,1,0,10~19%,비대상,10.0,7.0,떨어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,624.0
5994,5994,민간,맑음,10.0,공장,운반작업,0,0,0,0,0,0,1,0,0,0,0,1,70~79%,비대상,10.0,8.0,물체에 맞음,가설공사,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,263.0
5995,5995,민간,맑음,11.0,기타 건축,절단작업,0,0,0,0,0,0,1,0,0,0,1,0,10~19%,비대상,10.0,8.0,"절단, 베임",콘크리트공사,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0
5996,5996,공공,맑음,15.0,토목,설치작업,0,0,0,0,0,0,1,0,0,0,0,1,30~39%,비대상,10.0,9.0,"절단, 베임",토공사,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,248.0
5997,5997,민간,맑음,17.0,공동주택,정리작업,0,0,0,0,0,0,1,0,0,0,1,0,10~19%,비대상,10.0,10.0,기타,철골공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,578.0
5998,5998,민간,맑음,15.0,토목,이동,0,0,0,0,0,0,1,0,0,0,1,0,10~19%,비대상,10.0,11.0,기타,토공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,782.0
5999,5999,민간,맑음,15.0,공동주택,조립작업,0,0,0,0,0,0,1,0,0,0,1,0,50~59%,비대상,10.0,11.0,넘어짐,목공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,556.0
6000,6000,공공,맑음,22.0,토목,설치작업,0,0,0,0,0,0,1,0,0,0,0,1,90% 이상,대상,10.0,12.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0
6001,6001,민간,맑음,21.0,공동주택,정리작업,0,0,0,0,0,0,1,0,1,0,0,0,30~39%,비대상,10.0,14.0,"절단, 베임",콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,652.0
6002,6002,민간,맑음,10.0,산업환경설비,형틀 및 목공,0,0,0,0,0,0,1,0,0,0,0,1,40~49%,비대상,10.0,14.0,부딪힘,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,496.0
6003,6003,공공,맑음,20.0,공장,기타,0,0,0,0,0,0,1,0,0,0,1,0,40~49%,비대상,10.0,15.0,떨어짐,콘크리트공사,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,427.0
6004,6004,민간,맑음,12.0,기타 건축,해체작업,0,0,0,0,0,0,1,0,0,1,0,0,70~79%,비대상,10.0,16.0,부딪힘,가설공사,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,384.0
6005,6005,민간,맑음,11.0,기타 건축,마감작업,0,0,0,0,0,0,1,0,0,1,0,0,60~69%,비대상,10.0,8.0,떨어짐,기타공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91.0
6006,6006,공공,맑음,12.9,기타 건축,설비작업,0,0,0,0,0,0,1,0,0,0,0,1,30~39%,대상,10.0,9.0,떨어짐,설비공사,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,440.0
6007,6007,공공,맑음,14.0,공장,설치작업,0,0,0,0,0,0,1,0,0,0,0,1,40~49%,대상,10.0,9.0,떨어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,660.0
6008,6008,공공,맑음,21.0,토목,마감작업,0,0,0,0,0,0,1,0,0,0,1,0,80~89%,대상,10.0,10.0,"절단, 베임",콘크리트공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
6009,6009,민간,맑음,10.0,공동주택,기타,0,0,0,0,0,0,1,0,0,0,1,0,50~59%,비대상,10.0,10.0,기타,방수 및 방습공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,822.0
6010,6010,공공,맑음,19.0,기타 건축,기타,0,0,0,0,0,0,1,0,0,0,1,0,40~49%,대상,10.0,10.0,부딪힘,콘크리트공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,122.0
6011,6011,민간,맑음,18.0,공장,이동,0,0,0,0,0,0,1,0,1,0,0,0,50~59%,비대상,10.0,10.0,찔림,금속공사,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61.0
6012,6012,공공,맑음,13.0,토목,설치작업,0,0,0,0,0,0,1,0,0,0,1,0,90% 이상,대상,10.0,10.0,물체에 맞음,관공사,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0
6013,6013,공공,맑음,20.0,토목,부설 및 다짐작업,1,0,0,0,0,1,1,0,0,0,0,1,70~79%,비대상,10.0,11.0,부딪힘,철골공사,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,360.0
6014,6014,민간,맑음,20.0,기타 건축,도장작업,0,0,0,0,0,0,1,0,0,0,1,0,50~59%,비대상,10.0,13.0,부딪힘,철골공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,319.0
6015,6015,공공,맑음,19.0,산업환경설비,기타,0,0,0,0,0,0,1,0,0,0,1,0,10~19%,대상,10.0,15.0,기타,설비공사,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6016,6016,공공,맑음,18.0,토목,설치작업,0,0,0,0,0,0,1,0,0,0,0,1,50~59%,대상,10.0,16.0,기타,토목공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0
6017,6017,공공,맑음,14.0,산업환경설비,천공작업,0,0,0,0,0,0,1,1,0,0,0,0,50~59%,대상,10.0,16.0,물체에 맞음,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1311.0
6018,6018,민간,맑음,13.0,기타 건축,이동,0,0,0,0,0,0,1,0,0,0,0,1,50~59%,비대상,10.0,20.0,넘어짐,미장공사,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,714.0
